Name	target	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	FractionCSP3	HallKierAlpha	HeavyAtomCount	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9
48415440	3.045757491	5.819990956	5.476067046	7.048492573	3.931851653	3.21594454	3.750467024	2.237729804	2.615694277	1.59942649	1.76845734	1.125753451	1.364799173	0	0	0	12.40703316	0	12.42475985	25.93115606	0	0	4.899909731	11.60093989	1	0.54	9	107.1071907	9.54	5.334623982	3.288002549	67.7743236	1.7428	43.642	170.083	0	1	0	1	1	0	0	0	1	0	3	2	0	1	1	4.899909731	0	0	0	0	0	0	0	0	24.00797305	0	25.93115606	12.42475985	0	1	0	24.00797305	0	4.899909731	0	12.84164325	25.51427266	0	0	0	0	0	0	24.00797305	30.41418239	0	0	12.84164325	0	0	0	0	3.24	0	5.539907407	0	0	0	0	0	0	0	9.571203704
48415104	3.04769199	3.535533906	2.717649367	2.717649367	2.5	1.471404521	1.471404521	0.79314847	0.79314847	0.425380792	0.425380792	0.226804606	0.226804606	0	0	0	0	0	0	0	12.52632599	12.13273414	4.417150937	0	0	-0.72	5	22.88643539	2.51364486	0.930799196	0.293363613	30.22573238	1.2796	18.708	68.075	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	4.417150937	0	0	0	0	0	0	0	0	0	0	12.13273414	0	12.52632599	1	4.417150937	0	0	0	0	0	0	24.65906013	0	0	0	0	0	0	0	0	0	0	29.07621107	0	0	0	13.14	0	0	0	0	0	0	0	0	4.583333333	6.916666667
48415205	3.052566278	6.690234444	5.164862963	5.164862963	4.325698503	2.657346438	2.657346438	1.698025295	1.698025295	1.072423069	1.072423069	0.582220945	0.582220945	0	0	0	5.749511833	0	5.749511833	0	31.37526582	0	0	9.843390349	0.142857143	-1.18	9	129.2253387	5.947877238	2.395561741	1.353393012	53.70412422	1.4008	34.6588	124.139	1	2	0	0	0	1	0	1	2	1	2	1	0	0	0	9.843390349	11.49902367	0	0	0	0	0	0	0	0	0	24.26546827	0	7.109797541	1	9.843390349	0	0	0	0	0	7.109797541	24.26546827	0	11.49902367	4.736862954	0	11.49902367	0	12.21632494	0	0	0	24.26546827	0	0	0	29.46	0	0	0	0	0	0	0	0	0	22.83333333
48414944	3.060980224	6.077350269	5.40824829	5.40824829	2.943375673	2.454124145	2.454124145	2.806186218	2.806186218	1.056186218	1.056186218	0	0	0	4.794537184	0	11.19823542	0	0	0	6.9237372	20.7712116	0	0	0.833333333	-0.33	7	17.08616633	6.67	1.645048191	2.375467372	44.7254837	1.6215	30.136	100.161	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	5.783244946	0	0	0	0	4.794537184	0	0	0	20.7712116	6.9237372	5.414990469	0	0	4.794537184	5.783244946	0	0	5.414990469	27.6949488	0	0	0	0	0	0	0	0	5.783244946	4.794537184	5.414990469	27.6949488	0	0	0	0	17.07	0	0	0	0	0	0	0	0	0	17.91666667
48415206	3.07211659	7.397341226	6.125897658	6.125897658	4.863703305	3.046112076	3.046112076	1.879652811	1.879652811	1.295136894	1.295136894	0.711809491	0.711809491	0	0	0	0	0	11.49902367	0	14.21959508	24.26546827	0	9.473725908	0.25	-1.18	10	237.5874173	6.933378685	3.106854972	1.405575872	60.38837781	1.7038	39.546	138.166	0	2	0	0	0	1	0	1	2	0	2	2	0	0	0	9.473725908	11.49902367	0	0	0	0	0	0	0	0	0	24.26546827	0	14.21959508	1	9.473725908	0	0	0	0	0	14.21959508	24.26546827	0	11.49902367	9.473725908	0	11.49902367	0	14.21959508	0	0	0	24.26546827	0	0	0	18.46	0	0	0	0	0	0	0	0	0	22.33333333
48415419	3.075204004	5.698670613	5.354746703	6.927172229	3.27005561	2.477916199	3.012438683	1.845811552	2.223776025	0.738958099	1.006219341	0.375989196	0.495512057	0	0	0	12.40703316	0	18.84558147	0	0	14.09534397	4.899909731	11.60093989	1	0.54	8	29.01955001	11.35128599	7.54	9.738354325	62.41521264	1.5987	41.139	158.072	0	1	0	0	0	0	0	0	1	0	3	3	0	0	0	4.899909731	0	0	0	0	0	0	0	0	24.00797305	0	27.06092199	5.880003445	0	0	0	24.00797305	0	4.899909731	0	6.420821623	26.52010382	0	0	0	0	0	0	24.00797305	31.42001355	0	0	6.420821623	0	0	0	0	3.24	0	5.418935185	0	0	0	0	0	0	0	9.192175926
48415413	3.086186148	9.639981913	7.927442907	7.927442907	6.949489743	4.727936212	4.727936212	3.210923772	3.210923772	2.201062553	2.201062553	1.387584075	1.387584075	0	0	0	0	0	12.84164325	11.12690298	0	24.78737429	34.23342532	0	0.166666667	-1.7	14	2714.305287	8.878890836	4.512089277	2.391599774	83.65767752	2.2618	55.882	184.242	0	2	0	0	0	0	2	2	2	0	2	3	0	0	0	0	0	0	0	0	0	9.967957042	0	0	0	0	48.2340145	24.78737429	0	2	0	0	0	9.967957042	0	12.84164325	0	60.17974554	0	0	0	0	0	0	9.967957042	12.84164325	0	11.12690298	49.05284256	0	0	0	25.78	0	0	0	0	0	0	0	0	0	28.33333333
48415278	3.096367484	9.137828202	6.058709813	6.058709813	5.609060905	3.152921654	3.152921654	2.16823458	2.16823458	1.362641019	1.362641019	0.747412684	0.747412684	10.83049078	14.90885545	0	11.25083777	0	0	24.26546827	0	0	0	5.733667477	0	-1.91	12	473.9553411	8.189108028	2.996670139	1.570828976	67.95073375	0.6937	41.6143	166.136	2	5	0	0	0	1	0	1	3	1	5	2	0	0	0	5.733667477	0	0	5.907179729	5.687386275	0	14.90885545	0	0	0	0	12.13273414	17.69618563	4.923311049	1	9.717848233	11.594566	0	0	5.733667477	0	0	39.94323803	0	0	5.733667477	5.687386275	0	0	10.83049078	0	10.11431827	10.35798868	24.26546827	0	0	0	86.23	0	0	0	0	0	0	0	0	0	40
48415381	3.100179498	8.267584714	6.203247927	6.203247927	5.253218858	3.182521985	3.182521985	2.064534333	2.064534333	1.372433222	1.372433222	0.848201552	0.848201552	5.907179729	4.794537184	0	0	11.31296333	0	7.109797541	24.26546827	0	0	10.47053043	0.125	-1.51	11	336.8526616	7.595374078	3.053138101	1.490370509	64.77624537	0.7941	41.5119	151.165	2	3	0	0	0	1	0	1	2	1	3	2	0	0	0	10.47053043	5.749511833	0	0	5.907179729	0	4.794537184	0	0	0	12.13273414	12.13273414	0	12.67324903	1	9.531400138	5.907179729	0	0	5.733667477	0	7.109797541	29.82891977	0	5.749511833	10.47053043	0	5.749511833	0	13.01697727	0	0	10.35798868	24.26546827	0	0	0	52.32	0	0	0	0	0	0	0	0	0	29.5
48415452	3.108462542	5.983127663	5.012543618	7.925970855	3.804530453	2.406676654	2.784641127	1.634266992	2.021515734	0.991484402	1.384093418	0.502521901	0.631604815	0	0	0	23.97664013	0	5.153109817	0	0	36.01071641	0	11.60093989	0.166666667	0.17	9	72.49526583	9.17	4.060864159	2.492791978	76.67302335	-1.8315	32.628	255.486	0	1	0	0	0	0	1	1	0	0	3	0	0	0	0	23.97664013	7.047671983	6.196843572	0	5.153109817	0	0	0	4.567099648	0	0	17.66730696	12.13273414	0	1	28.54373977	11.60093989	0	0	7.047671983	0	0	29.54905459	0	0	28.54373977	0	0	11.60093989	0	7.047671983	0	0	24.39594478	5.153109817	0	0	3.88	0	5.671635802	0	0	0	0	0	0	1.848765432	10.25737654
48414906	3.109020403	10.45566545	8.182701232	8.182701232	6.53658126	4.107927643	4.107927643	3.233448966	3.233448966	2.316512895	2.316512895	1.471179885	1.471179885	0	9.589074368	0	11.24901029	11.16387794	4.567099648	17.94209171	18.66244361	0	4.983978521	0	0.375	-1.85	14	1876.090171	8.735233269	2.567947901	0.875774163	79.02895702	-1.0293	51.196	194.194	0	6	0	0	0	0	2	2	6	0	6	0	0	0	0	4.567099648	0	11.16387794	0	5.559266895	5.689743398	13.92873648	9.778515705	0	0	0	0	21.14301595	6.327320075	2	0	11.16387794	0	18.68527746	21.14301595	0	0	27.16540474	0	0	11.24901029	0	0	0	18.68527746	21.14301595	0	0	15.91639444	0	11.16387794	0	61.82	0	0	0	0	0	0	0	0	4.039537037	33.62712963
48415182	3.111820506	8.319990956	6.411315211	6.411315211	5.165831887	3.422965535	3.422965535	2.582576567	2.582576567	1.616957289	1.616957289	0.846021785	0.846021785	5.601050811	5.106527395	0	0	0	5.563451492	0	19.05647134	18.19910121	5.920434319	6.423349896	0.2	-1.26	11	321.7661601	7.842669405	2.773447112	1.602587569	66.68463072	1.5273	44.8458	146.189	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	5.106527395	5.601050811	0	0	0	0	0	0	0	6.423349896	36.25226966	12.48718869	0	0	1	5.106527395	0	0	0	0	12.52478801	0	35.89528683	0	12.34378421	0	0	0	0	5.106527395	5.601050811	12.34378421	12.48718869	30.33183534	0	0	0	20.23	0	0	0	0	0	0	0	0	0	27.41666667
48414938	3.115204636	2.707106781	1.98559856	1.98559856	1.414213562	0.81305253	0.81305253	0.23570226	0.23570226	0	0	0	0	0	0	0	0	0	6.286160523	6.9237372	0	0	0	4.794537184	0.5	-0.33	3	2.754887502	2.67	1.67	1.67	19.26571524	0.2052	11.738	44.053	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	4.794537184	6.286160523	0	0	0	0	0	0	0	0	0	6.9237372	0	0	0	4.794537184	6.286160523	0	0	0	6.9237372	0	0	0	0	0	0	0	0	6.286160523	4.794537184	0	6.9237372	0	0	0	0	17.07	0	0	0	0	0	0	0	0	0	11
48415285	3.13076828	5.276020882	4.562948829	4.562948829	3.2876937	2.318931893	2.318931893	1.656696226	1.656696226	0.874724706	0.874724706	0.556683324	0.556683324	0	0	0	0	0	11.52049484	0	0	25.98020854	0	4.417150937	0.333333333	-0.72	7	46.67048278	4.439235669	1.410784849	0.828554225	42.95561661	1.89644	28.182	96.129	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	4.417150937	11.52049484	0	0	0	0	0	0	0	0	0	25.98020854	0	0	1	4.417150937	0	0	0	0	13.8474744	0	23.65322897	0	0	0	0	0	0	0	0	13.8474744	11.52049484	16.54988507	0	0	0	13.14	0	0	0	0	0	0	0	0	5.083333333	9.75
48414918	3.133122186	7.560477932	5.242213232	5.242213232	4.715214055	2.793756347	2.793756347	1.881399829	1.881399829	1.169509057	1.169509057	0.682000635	0.682000635	5.907179729	4.794537184	0	11.31296333	0	0	12.13273414	12.13273414	0	0	10.84019487	0	-1.51	10	182.2382193	6.60778563	2.389632707	1.074893623	58.09199178	0.4911	36.6247	137.138	3	3	0	0	0	1	0	1	2	2	3	1	0	0	0	10.84019487	5.749511833	0	0	5.907179729	0	4.794537184	0	0	0	12.13273414	12.13273414	0	5.563451492	1	9.901064579	5.907179729	0	0	5.733667477	0	0	29.82891977	0	5.749511833	5.733667477	0	5.749511833	0	11.01370712	0	0	10.35798868	24.26546827	0	0	0	63.32	0	0	0	0	0	0	0	0	0	30
48415212	3.147520006	10.87831518	8.4261317	10.01212824	6.485269665	4.495348353	5.288346623	3.30155931	4.09455758	2.280630443	3.214569043	1.216782641	1.506942963	0	9.589074368	0	17.29085112	10.16664751	6.420821623	4.567099648	6.9237372	13.8474744	20.91392242	0	0.555555556	-0.84	14	1094.568273	11.23598784	4.125446455	1.819827975	90.09597295	1.57852	58.7617	261.119	1	4	0	0	0	0	1	1	3	1	5	2	0	0	0	4.983978521	4.472719516	0	0	5.559266895	5.689743398	9.361636832	4.794537184	0	0	6.9237372	36.19823992	11.73576882	0	1	0	15.9299439	0	9.551078169	0	33.23387405	0	31.00473217	0	0	11.24901029	0	0	15.9299439	9.551078169	0	6.9237372	32.00406485	14.06179388	0	0	0	54.86	0	0	0	0	0	0	0	0	1.661365741	31.93050406
48414902	3.150580586	10.4413113	10.04035654	10.79628549	6.760278777	5.650468401	5.650468401	3.934036527	3.934036527	3.373270224	3.373270224	1.976948751	1.976948751	0	0	0	12.40703316	0	0	36.22550797	0	0	51.10304694	0	0.538461538	-0.53	15	1638.294016	14.47	6.863010964	3.844415704	100.1088963	0.0671	62.0294	227.779	0	1	0	0	0	1	0	1	0	0	2	5	0	0	0	16.89006402	6.544756406	0	0	0	0	0	0	0	0	30.33183534	20.7712116	5.563451492	19.63426922	1	16.89006402	0	0	0	0	27.31596801	19.63426922	35.89528683	0	0	12.40703316	0	0	0	24.11730008	6.544756406	0	26.33466309	30.33183534	0	0	0	0	0	0	0	0	0	0	0	0	1.198425926	23.96824074
48415232	3.167491087	6.104448007	5.13186293	5.13186293	4.466326495	3.17370294	3.17370294	2.206184403	2.206184403	1.601573964	1.601573964	1.122120166	1.122120166	0	0	0	0	0	18.77721542	5.563451492	0	18.19910121	6.066367068	4.736862954	0.25	-0.98	9	254.26899	4.857753993	1.760845125	0.689317847	54.26900142	1.6215	35.641	120.151	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	4.736862954	5.749511833	0	0	0	0	0	0	0	0	18.19910121	11.62981856	6.420821623	6.606881965	2	4.736862954	0	0	0	0	6.420821623	6.606881965	29.82891977	0	5.749511833	4.736862954	0	5.749511833	0	6.606881965	6.420821623	0	5.563451492	24.26546827	0	0	0	9.23	0	0	0	0	0	0	0	0	0	17.83333333
48415118	3.168130226	7.276020882	6.399812122	6.399812122	4.125897658	3.254600961	3.254600961	2.522164652	2.522164652	1.048985498	1.048985498	0.564107051	0.564107051	0	4.794537184	0	5.783244946	6.420821623	6.420821623	5.57310453	6.9237372	13.8474744	6.076020107	0	0.625	-0.59	9	65.14695103	8.41	4.304693905	7.41	56.7657649	2.3218	39.346	126.199	0	1	0	0	0	0	0	0	1	0	1	3	0	0	0	4.794537184	5.783244946	0	0	0	0	0	0	0	0	11.64912464	27.19203322	6.420821623	0	0	4.794537184	5.783244946	0	0	0	33.61285484	0	11.64912464	0	0	0	0	0	0	5.783244946	4.794537184	0	33.61285484	11.64912464	0	0	0	17.07	0	0	0	0	0	0	0	0	0	21.33333333
48415053	3.174573882	6.690234444	5.886371184	5.886371184	4.325698503	3.241824596	3.241824596	2.161381948	2.161381948	1.380867524	1.380867524	0.707572608	0.707572608	0	0	0	0	0	12.11474962	5.563451492	0	19.18694784	17.97408279	0	0.375	-0.85	9	129.2253387	6.272699387	2.62496906	1.525354421	55.74587744	1.95242	38.352	121.183	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4.983978521	0	0	0	12.99010427	24.97437738	11.89077157	0	1	0	0	0	4.983978521	0	20.26829602	0	29.5869572	0	0	0	0	0	0	4.983978521	6.420821623	6.9237372	18.18111669	18.32957771	0	0	0	12.89	0	0	0	0	0	0	0	0	0	17.83333333
48415069	3.175874166	3.414213562	2.239391631	2.995320577	1.914213562	1.083489008	1.618011492	0.412589034	0.790553507	0.084515425	0.253546276	0	0	0	0	0	6.606881965	5.880003445	0	0	0	0	0	16.70746729	1	0.25	4	6.854752972	4.25	3.25	2.25	30.20169312	0.2175	17.8058	80.514	1	1	0	0	0	0	0	0	1	1	2	1	0	0	0	5.106527395	0	0	0	0	0	0	0	0	11.60093989	0	0	5.880003445	6.606881965	0	5.106527395	11.60093989	0	0	0	0	12.48688541	0	0	0	0	0	0	11.60093989	17.5934128	0	0	0	0	0	0	0	20.23	0	4.93595679	0	0	0	0	0	0	0	8.175154321
48415229	3.179798541	8.112884175	7.814025684	7.814025684	5.019385278	4.720526787	4.720526787	4.929691518	4.929691518	3.535888693	3.535888693	2.744104673	2.744104673	0	0	0	11.20210162	0	5.917906046	25.68328649	0	0	20.7712116	4.736862954	1	-0.04	11	293.9926161	7.600932428	2.00703194	1.099288909	69.12561298	2.7441	45.527	154.253	0	1	1	2	3	0	0	0	1	0	1	0	1	2	3	4.736862954	0	0	0	0	0	0	0	0	0	0	52.37240414	0	11.20210162	3	4.736862954	0	0	0	5.917906046	57.65659971	0	0	0	0	0	0	0	0	11.20210162	4.736862954	5.917906046	46.45449809	0	0	0	0	9.23	0	0	0	0	0	0	0	0	0	19.33333333
48415134	3.18243463	8.527097738	7.305209354	7.305209354	5.27005561	4.488391115	4.488391115	2.911505496	2.911505496	1.744195557	1.744195557	1.056555811	1.056555811	5.969305288	4.794537184	0	0	6.420821623	12.84164325	25.68328649	0	0	6.9237372	5.106527395	0.888888889	-0.53	11	240.8958834	10.47	7.575596621	9.47	68.6145438	2.8216	45.6288	158.241	1	2	0	0	0	0	0	0	1	1	2	7	0	0	0	5.106527395	0	0	0	0	5.969305288	4.794537184	0	0	0	39.02784531	6.420821623	6.420821623	0	0	9.901064579	5.969305288	0	0	0	51.86948856	0	0	0	0	0	0	0	0	11.07583268	4.794537184	0	51.86948856	0	0	0	0	37.3	0	0	0	0	0	0	0	0	0	27.16666667
48415113	3.205511953	4.828427125	3.308640753	3.308640753	2.914213562	1.589562313	1.589562313	0.669781157	0.669781157	0.283113883	0.283113883	0.111803399	0.111803399	0	0	0	13.21376393	0	0	0	0	0	11.84086864	10.21305479	0.5	-0.52	6	20.98630086	5.48	4.48	3.48	36.42177027	-1.0256	21.9476	86.09	2	2	0	0	0	0	0	0	2	2	2	0	0	0	0	10.21305479	13.21376393	0	0	0	0	0	0	0	0	11.84086864	0	0	0	0	10.21305479	0	0	0	0	0	13.21376393	0	0	11.84086864	0	0	0	0	23.42681872	0	11.84086864	0	0	0	0	0	40.46	0	0	0	0	0	0	0	0	0	20
48414957	3.213248578	4.28445705	2.418350469	4.686137307	2.27005561	1.111945313	2.519339358	0.54538866	2.131037639	0.116642369	1.049781318	0	0	4.83626969	0	0	0	5.880003445	0	0	0	0	0	34.80281967	1	0.87	5	9.651484454	5.87	3.075338809	4.87	46.01399182	2.0289	26.214	133.405	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	4.83626969	0	0	0	0	0	0	0	34.80281967	0	0	0	5.880003445	0	0	34.80281967	0	0	0	4.83626969	5.880003445	0	0	0	0	0	0	34.80281967	10.71627314	0	0	0	0	0	0	0	0	0	15.26388889	0	0	0	0	0	0	0	-0.097222222
48414990	3.220403509	6.811554788	5.48866548	5.48866548	4.966326495	3.264497758	3.264497758	2.196103125	2.196103125	1.512225264	1.512225264	1.016070174	1.016070174	0	0	0	0	0	5.516700718	5.386224214	0	30.46231185	17.11671266	0	0	-1.37	10	348.5704618	5.417604503	2.102543035	0.75988141	59.33271563	2.2348	41.743	129.162	0	1	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	4.983978521	0	0	0	24.26546827	12.13273414	11.58306779	5.516700718	2	0	10.90292493	0	4.983978521	0	0	0	42.59504598	0	0	0	0	0	0	4.983978521	0	0	0	42.59504598	0	10.90292493	0	12.89	0	0	0	0	0	0	0	0	0	20.33333333
48415258	3.220403509	6.690234444	5.593858127	5.593858127	4.325698503	3.170702511	3.170702511	2.095135014	2.095135014	1.387967487	1.387967487	0.753339636	0.753339636	0	0	0	0	0	12.1082079	5.563451492	0	12.13273414	19.05647134	5.733667477	0.25	-0.98	9	129.2253387	6.144688279	2.533930223	1.456737692	55.50117805	1.8312	40.2324	121.183	2	1	0	0	0	1	0	1	1	1	1	1	0	0	0	5.733667477	0	0	0	0	0	0	0	0	0	19.05647134	24.11700725	5.687386275	0	1	0	5.687386275	0	0	0	13.34455882	5.733667477	29.82891977	0	0	5.733667477	5.687386275	0	0	0	6.420821623	0	12.48718869	24.26546827	0	0	0	26.02	0	0	0	0	0	0	0	0	0	18.83333333
48415204	3.22475374	6.690234444	5.164862963	5.164862963	4.325698503	2.657346438	2.657346438	1.701479619	1.701479619	1.053321375	1.053321375	0.61048581	0.61048581	0	0	0	5.749511833	5.749511833	0	0	31.37526582	0	0	9.843390349	0.142857143	-1.18	9	126.0543568	5.947877238	2.395561741	1.353393012	53.70412422	1.4008	34.6588	124.139	1	2	0	0	0	1	0	1	2	1	2	1	0	0	0	9.843390349	11.49902367	0	0	0	0	0	0	0	0	6.066367068	12.13273414	6.066367068	7.109797541	1	9.843390349	0	0	0	0	0	7.109797541	24.26546827	0	11.49902367	4.736862954	0	11.49902367	0	12.21632494	0	0	0	24.26546827	0	0	0	29.46	0	0	0	0	0	0	0	0	0	22.83333333
48414926	3.227678293	3.577350269	1.711243688	3.979030526	1.732050808	0.654653671	1.963961012	0.24743583	2.226922467	0	0	0	0	4.295451512	0	0	0	0	0	0	0	0	0	34.80281967	1	0.87	4	3.245112498	4.87	2.128397933	13.25948342	39.64904971	1.9864	21.347	119.378	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4.295451512	0	0	0	0	0	0	0	34.80281967	0	0	0	0	0	34.80281967	0	0	0	4.295451512	0	0	0	0	0	0	0	34.80281967	4.295451512	0	0	0	0	0	0	0	0	0	14.41666667	0	0	0	0	0	0	-0.75	0
48415093	3.231361899	5.698670613	4.730710143	4.730710143	3.27005561	2.404030206	2.404030206	1.340043336	1.340043336	0.50944935	0.50944935	0.245790812	0.245790812	0	4.794537184	0	5.969305288	6.606881965	6.420821623	6.9237372	0	6.9237372	4.736862954	0	0.8	-0.53	7	29.01955001	6.47	3.652815356	5.47	43.47408682	0.9595	26.924	102.133	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	4.736862954	0	0	0	0	5.969305288	4.794537184	0	0	0	6.9237372	6.420821623	6.9237372	6.606881965	0	9.531400138	5.969305288	0	0	0	20.26829602	6.606881965	0	0	0	0	0	0	0	12.57618725	9.531400138	0	20.26829602	0	0	0	0	26.3	0	0	0	0	0	0	0	0	0	19.16666667
48415187	3.240332155	10.55204176	9.079076525	9.079076525	6.68507051	5.045767242	5.045767242	3.346922388	3.346922388	2.315678462	2.315678462	1.471487998	1.471487998	0	4.794537184	0	5.907179729	0	24.2164158	0	0	49.9365896	0	0	0.416666667	-1.31	14	1420.655007	10.76880221	4.795757871	2.344791753	85.54241158	2.47702	58.4305	191.274	0	2	0	0	0	1	0	1	1	0	2	3	0	0	0	4.899909731	0	0	0	5.907179729	0	4.794537184	0	0	0	17.69618563	32.90394574	18.6529643	0	1	4.794537184	5.907179729	0	4.899909731	0	20.7712116	13.08951281	35.39237126	0	0	0	0	0	0	23.89660227	0	6.9237372	29.76891457	24.26546827	0	0	0	20.31	0	0	0	0	0	0	0	0	0	31
48415306	3.245651664	8.527097738	7.675452842	7.675452842	5.346065215	4.540570245	4.540570245	2.848484801	2.848484801	1.746832401	1.746832401	0.939621404	0.939621404	0	4.794537184	0	0	0	45.18289461	0	0	4.899909731	13.8474744	0	0.888888889	-0.53	11	277.1131931	10.47	7.575596621	5.892386484	69.58014371	2.045	47.453	157.257	0	2	0	0	0	0	0	0	1	0	2	7	0	0	0	4.899909731	0	0	6.410095306	0	0	4.794537184	0	0	0	26.68911765	12.84164325	13.08951281	0	0	4.794537184	6.410095306	0	4.899909731	0	39.53076089	13.08951281	0	0	0	0	0	0	0	24.39951785	4.794537184	0	39.53076089	0	0	0	0	20.31	0	0	0	0	0	0	0	0	0	24
48415454	3.250263684	9.803118619	7.551614309	7.551614309	6.877010098	4.375222463	4.375222463	2.931038279	2.931038279	1.978487011	1.978487011	1.259483097	1.259483097	0	4.794537184	0	5.783244946	11.12690298	0	0	24.52642128	30.33183534	4.983978521	0	0	-1.96	14	2580.414244	8.629973277	3.832633737	1.689069008	82.23460952	2.3126	54.1115	183.21	0	2	0	0	0	1	1	2	2	0	2	2	0	0	0	0	0	5.783244946	0	0	0	9.778515705	0	0	0	30.33183534	12.13273414	23.52059013	0	2	4.794537184	5.783244946	0	4.983978521	0	0	0	65.98515961	0	0	0	0	0	0	10.76722347	0	0	15.92144017	54.85825662	0	0	0	29.96	0	0	0	0	0	0	0	0	0	33
48415122	3.252588192	5.535533906	5.112884175	5.112884175	3.414213562	3.115355072	3.115355072	1.849335306	1.849335306	1.057677536	1.057677536	0.571114263	0.571114263	0	0	0	0	0	6.544756406	25.68328649	0	0	6.9237372	5.733667477	1	-0.04	7	35.50960993	6.96	5.96	5.96	45.9038523	1.5254	33.1964	101.193	2	1	0	0	0	0	0	0	1	1	1	4	0	0	0	5.733667477	0	0	0	0	0	0	0	0	0	26.18620207	12.96557803	0	0	0	0	0	0	0	5.733667477	32.60702369	6.544756406	0	0	0	5.733667477	0	0	0	6.544756406	0	0	32.60702369	0	0	0	0	26.02	0	0	0	0	0	0	0	0	0	13.5
48415161	3.258848401	8.267584714	6.073111253	6.073111253	5.274386908	3.0983905	3.0983905	2.049137357	2.049137357	1.339861505	1.339861505	0.767520567	0.767520567	0	4.794537184	0	5.749511833	17.59912385	0	25.30889875	0	0	0	9.843390349	0.125	-1.51	11	343.1762796	7.595374078	3.053138101	1.490370509	64.23058843	1.2133	40.0463	152.149	1	3	0	0	0	1	0	1	3	1	3	2	0	0	0	9.843390349	6.286160523	11.49902367	0	0	0	4.794537184	0	0	0	0	18.19910121	5.563451492	7.109797541	1	14.63792753	6.286160523	0	0	0	0	7.109797541	23.7625527	0	11.49902367	4.736862954	0	11.49902367	0	18.50248546	0	0	10.35798868	18.19910121	0	0	0	46.53	0	0	0	0	0	0	0	0	0	31.5
48415066	3.262012674	3.414213562	2.792178035	4.378174575	1.914213562	1.474368023	2.595836931	0.688982237	1.481980506	0.188982237	0.981980506	0	0	0	0	0	0	0	5.330089647	6.420821623	0	0	22.8536811	0	1	0.48	4	6.854752972	4.48	3.48	2.48	35.33668286	1.7913	24.085	122.993	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8536811	6.420821623	5.330089647	0	0	0	15.9299439	0	0	0	13.34455882	5.330089647	0	0	0	0	0	0	15.9299439	5.330089647	0	0	13.34455882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.501736111
48415162	3.276544328	6.690234444	5.833964941	5.833964941	4.304530453	3.028717591	3.028717591	2.22997635	2.22997635	1.27259138	1.27259138	0.726136501	0.726136501	0	0	0	0	0	0	5.687386275	0	32.29444517	17.03264387	0	0.25	-0.98	9	129.2253387	6.144688279	2.533930223	1.456737692	55.92112102	1.7526	40.769	121.183	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	4.899909731	0	0	0	0	0	0	0	0	0	18.19910121	12.13273414	19.78273024	0	1	0	5.687386275	0	0	0	0	18.9952537	30.33183534	0	0	4.899909731	5.687386275	0	0	14.09534397	0	0	0	30.33183534	0	0	0	3.24	0	0	0	0	0	0	0	0	0	17.66666667
